id,bin
NODE_5709_length_1324_cov_2.710796,contigs.fasta_bin_57D
NODE_5710_length_1323_cov_5.832808,contigs.fasta_bin_16D
NODE_5711_length_1323_cov_3.046530,contigs.fasta_bin_60E
NODE_5712_length_1323_cov_2.915615,contigs.fasta_bin_62K
NODE_5713_length_1323_cov_1.394322,contigs.fasta_bin_60E
NODE_5714_length_1322_cov_572.742699,contigs.fasta_bin_26D
NODE_5715_length_1322_cov_177.322021,contigs.fasta_bin_22B
NODE_5716_length_1322_cov_5.765588,contigs.fasta_bin_50B
NODE_5717_length_1322_cov_4.303867,contigs.fasta_bin_24D
NODE_5718_length_1321_cov_3.949447,contigs.fasta_bin_60E
NODE_5719_length_1321_cov_2.851501,contigs.fasta_bin_24D
NODE_5720_length_1321_cov_2.638231,contigs.fasta_bin_43C
NODE_5721_length_1321_cov_2.248815,contigs.fasta_bin_54J
NODE_5722_length_1320_cov_2.079051,contigs.fasta_bin_62K
NODE_5723_length_1319_cov_479.612342,contigs.fasta_bin_26D
NODE_5724_length_1319_cov_4.660601,contigs.fasta_bin_57D
NODE_5725_length_1319_cov_4.131329,contigs.fasta_bin_42I
NODE_5726_length_1319_cov_2.590981,contigs.fasta_bin_60E
NODE_5727_length_1319_cov_2.535601,contigs.fasta_bin_43C
NODE_5728_length_1319_cov_2.382120,contigs.fasta_bin_62K
NODE_5729_length_1318_cov_2.403800,contigs.fasta_bin_57D
NODE_5730_length_1318_cov_1.833729,contigs.fasta_bin_56Q
NODE_5731_length_1317_cov_3.304279,contigs.fasta_bin_54J
NODE_5732_length_1317_cov_3.130745,contigs.fasta_bin_54J
NODE_5733_length_1317_cov_2.908082,contigs.fasta_bin_20
NODE_5734_length_1317_cov_2.785261,contigs.fasta_bin_54J
NODE_5735_length_1317_cov_2.645800,contigs.fasta_bin_60E
NODE_5736_length_1317_cov_2.515848,contigs.fasta_bin_43C
NODE_5737_length_1317_cov_2.431062,contigs.fasta_bin_68O
NODE_5738_length_1317_cov_1.980983,contigs.fasta_bin_60E
NODE_5739_length_1317_cov_1.614105,contigs.fasta_bin_62K
NODE_5740_length_1317_cov_1.586371,contigs.fasta_bin_60E
NODE_5741_length_1316_cov_3.282316,contigs.fasta_bin_57D
NODE_5742_length_1316_cov_2.806503,contigs.fasta_bin_43C
NODE_5743_length_1316_cov_1.995242,contigs.fasta_bin_62K
NODE_5744_length_1315_cov_8.859524,contigs.fasta_bin_28B
NODE_5745_length_1315_cov_3.484921,contigs.fasta_bin_62K
NODE_5746_length_1315_cov_2.794444,contigs.fasta_bin_62K
NODE_5747_length_1315_cov_2.492857,contigs.fasta_bin_45D
NODE_5748_length_1315_cov_2.224603,contigs.fasta_bin_60E
NODE_5749_length_1315_cov_1.947619,contigs.fasta_bin_43C
NODE_5750_length_1314_cov_24.955520,contigs.fasta_bin_16D
NODE_5751_length_1314_cov_3.303415,contigs.fasta_bin_57D
NODE_5752_length_1314_cov_2.944400,contigs.fasta_bin_68O
NODE_5753_length_1314_cov_2.826052,contigs.fasta_bin_54J
NODE_5754_length_1314_cov_2.294678,contigs.fasta_bin_60E
NODE_5755_length_1314_cov_2.016680,contigs.fasta_bin_54J
NODE_5756_length_1313_cov_5.523847,contigs.fasta_bin_50B
NODE_5757_length_1313_cov_2.702703,contigs.fasta_bin_57D
NODE_5758_length_1312_cov_4.799523,contigs.fasta_bin_9E
NODE_5759_length_1312_cov_3.463007,contigs.fasta_bin_43C
NODE_5760_length_1312_cov_3.280032,contigs.fasta_bin_57D
NODE_5761_length_1312_cov_2.542562,contigs.fasta_bin_54J
NODE_5762_length_1312_cov_1.889419,contigs.fasta_bin_60E
NODE_5763_length_1312_cov_1.267303,contigs.fasta_bin_62K
NODE_5764_length_1311_cov_3.527070,contigs.fasta_bin_60E
NODE_5765_length_1311_cov_2.671178,contigs.fasta_bin_54J
NODE_5766_length_1311_cov_2.279459,contigs.fasta_bin_62K
NODE_5767_length_1311_cov_2.156847,contigs.fasta_bin_54J
NODE_5768_length_1311_cov_2.061306,contigs.fasta_bin_57D
NODE_5769_length_1311_cov_2.051752,contigs.fasta_bin_43C
NODE_5770_length_1311_cov_1.655255,contigs.fasta_bin_62K
NODE_5771_length_1310_cov_7.513147,contigs.fasta_bin_55C
NODE_5772_length_1310_cov_2.741833,contigs.fasta_bin_24D
NODE_5773_length_1310_cov_2.592829,contigs.fasta_bin_60E
NODE_5774_length_1310_cov_2.400797,contigs.fasta_bin_60E
NODE_5775_length_1310_cov_2.196813,contigs.fasta_bin_68O
NODE_5776_length_1310_cov_1.654980,contigs.fasta_bin_1A
NODE_5777_length_1310_cov_1.377689,contigs.fasta_bin_1A
NODE_5778_length_1309_cov_5.433812,contigs.fasta_bin_16D
NODE_5779_length_1309_cov_3.285486,contigs.fasta_bin_41D
NODE_5780_length_1309_cov_2.090909,contigs.fasta_bin_57D
NODE_5781_length_1309_cov_2.007974,contigs.fasta_bin_56Q
NODE_5782_length_1309_cov_1.385167,contigs.fasta_bin_62K
NODE_5783_length_1309_cov_1.145933,contigs.fasta_bin_62K
NODE_5784_length_1308_cov_3.292897,contigs.fasta_bin_54J
NODE_5785_length_1308_cov_3.076616,contigs.fasta_bin_68O
NODE_5786_length_1308_cov_2.290503,contigs.fasta_bin_60E
NODE_5787_length_1308_cov_2.185156,contigs.fasta_bin_68O
NODE_5788_length_1308_cov_2.172386,contigs.fasta_bin_68O
NODE_5789_length_1308_cov_2.152434,contigs.fasta_bin_56Q
NODE_5790_length_1308_cov_2.048683,contigs.fasta_bin_60E
NODE_5791_length_1308_cov_1.925778,contigs.fasta_bin_43C
NODE_5792_length_1307_cov_688.121406,contigs.fasta_bin_26D
NODE_5793_length_1307_cov_4.845048,contigs.fasta_bin_45D
NODE_5794_length_1307_cov_2.953674,contigs.fasta_bin_45D
NODE_5795_length_1307_cov_2.764377,contigs.fasta_bin_60E
NODE_5796_length_1307_cov_2.700479,contigs.fasta_bin_62K
NODE_5797_length_1307_cov_1.666933,contigs.fasta_bin_62K
NODE_5798_length_1306_cov_3.553957,contigs.fasta_bin_41D
NODE_5799_length_1306_cov_3.170264,contigs.fasta_bin_57D
NODE_5800_length_1306_cov_3.048761,contigs.fasta_bin_24D
NODE_5801_length_1306_cov_2.788969,contigs.fasta_bin_57D
NODE_5802_length_1306_cov_2.216627,contigs.fasta_bin_56Q
NODE_5803_length_1306_cov_1.580336,contigs.fasta_bin_68O
NODE_5804_length_1305_cov_50.028000,contigs.fasta_bin_16D
NODE_5805_length_1304_cov_3.141713,contigs.fasta_bin_62K
NODE_5806_length_1304_cov_2.012810,contigs.fasta_bin_62K
NODE_5807_length_1304_cov_1.176141,contigs.fasta_bin_68O
NODE_5808_length_1303_cov_4.235577,contigs.fasta_bin_50B
NODE_5809_length_1303_cov_2.403045,contigs.fasta_bin_60E
NODE_5810_length_1303_cov_2.217147,contigs.fasta_bin_57D
NODE_5811_length_1303_cov_2.165865,contigs.fasta_bin_20
NODE_5812_length_1303_cov_1.761218,contigs.fasta_bin_1A
NODE_5813_length_1303_cov_1.542468,contigs.fasta_bin_5D
NODE_5814_length_1302_cov_180.755413,contigs.fasta_bin_26D
NODE_5815_length_1302_cov_3.255012,contigs.fasta_bin_54J
NODE_5816_length_1302_cov_2.628709,contigs.fasta_bin_54J
NODE_5817_length_1302_cov_2.261427,contigs.fasta_bin_43C
NODE_5818_length_1302_cov_2.130714,contigs.fasta_bin_60E
NODE_5819_length_1302_cov_1.950281,contigs.fasta_bin_60E
NODE_5820_length_1302_cov_1.858059,contigs.fasta_bin_43C
NODE_5821_length_1302_cov_1.158781,contigs.fasta_bin_1A
NODE_5822_length_1301_cov_2.678973,contigs.fasta_bin_60E
NODE_5823_length_1301_cov_2.467897,contigs.fasta_bin_54J
NODE_5824_length_1301_cov_2.184591,contigs.fasta_bin_24D
NODE_5825_length_1301_cov_1.890851,contigs.fasta_bin_62K
NODE_5826_length_1301_cov_1.292937,contigs.fasta_bin_62K
NODE_5828_length_1300_cov_4.651406,contigs.fasta_bin_45D
NODE_5829_length_1300_cov_2.954217,contigs.fasta_bin_45D
NODE_5830_length_1300_cov_2.815261,contigs.fasta_bin_20
NODE_5831_length_1300_cov_1.383936,contigs.fasta_bin_56Q
NODE_5832_length_1299_cov_2.219453,contigs.fasta_bin_46I
NODE_5833_length_1299_cov_2.100482,contigs.fasta_bin_60E
NODE_5834_length_1299_cov_1.386656,contigs.fasta_bin_68O
NODE_5835_length_1298_cov_3.335479,contigs.fasta_bin_57D
NODE_5836_length_1298_cov_3.234916,contigs.fasta_bin_45D
NODE_5837_length_1298_cov_2.851971,contigs.fasta_bin_20
NODE_5838_length_1298_cov_2.715205,contigs.fasta_bin_54J
NODE_5839_length_1298_cov_2.168946,contigs.fasta_bin_56Q
NODE_5840_length_1298_cov_1.503620,contigs.fasta_bin_68O
NODE_5841_length_1297_cov_5.160225,contigs.fasta_bin_50B
NODE_5842_length_1297_cov_4.726248,contigs.fasta_bin_45D
NODE_5843_length_1297_cov_4.211755,contigs.fasta_bin_53F
NODE_5844_length_1297_cov_3.450886,contigs.fasta_bin_57D
NODE_5845_length_1297_cov_2.687601,contigs.fasta_bin_43C
NODE_5846_length_1297_cov_2.014493,contigs.fasta_bin_68O
NODE_5847_length_1296_cov_3.060435,contigs.fasta_bin_24D
NODE_5848_length_1296_cov_2.414182,contigs.fasta_bin_56Q
NODE_5849_length_1296_cov_2.350524,contigs.fasta_bin_43C
NODE_5850_length_1296_cov_2.323932,contigs.fasta_bin_24D
NODE_5851_length_1296_cov_2.147462,contigs.fasta_bin_43C
NODE_5852_length_1296_cov_1.876712,contigs.fasta_bin_57D
NODE_5854_length_1295_cov_3.895968,contigs.fasta_bin_60E
NODE_5855_length_1295_cov_2.900000,contigs.fasta_bin_62K
NODE_5856_length_1295_cov_2.538710,contigs.fasta_bin_68O
NODE_5857_length_1294_cov_3.603713,contigs.fasta_bin_57D
NODE_5858_length_1294_cov_2.182405,contigs.fasta_bin_56Q
NODE_5859_length_1294_cov_2.082324,contigs.fasta_bin_62K
NODE_5860_length_1294_cov_1.987893,contigs.fasta_bin_60E
NODE_5861_length_1294_cov_1.967716,contigs.fasta_bin_68O
NODE_5862_length_1294_cov_1.902341,contigs.fasta_bin_20
NODE_5863_length_1294_cov_1.727199,contigs.fasta_bin_68O
NODE_5864_length_1293_cov_5.000000,contigs.fasta_bin_35A
NODE_5865_length_1293_cov_4.534733,contigs.fasta_bin_35A
NODE_5866_length_1293_cov_4.248788,contigs.fasta_bin_20
NODE_5867_length_1293_cov_3.430533,contigs.fasta_bin_54J
NODE_5868_length_1293_cov_2.656704,contigs.fasta_bin_1A
NODE_5869_length_1293_cov_2.474152,contigs.fasta_bin_24D
NODE_5870_length_1293_cov_2.133279,contigs.fasta_bin_24D
NODE_5872_length_1292_cov_9.651576,contigs.fasta_bin_28B
NODE_5874_length_1292_cov_3.470493,contigs.fasta_bin_57D
NODE_5875_length_1292_cov_2.706548,contigs.fasta_bin_54J
NODE_5876_length_1292_cov_2.104285,contigs.fasta_bin_62K
NODE_5877_length_1292_cov_2.066289,contigs.fasta_bin_60E
NODE_5878_length_1292_cov_1.564268,contigs.fasta_bin_60E
NODE_5879_length_1291_cov_3.186084,contigs.fasta_bin_57D
NODE_5880_length_1291_cov_2.365696,contigs.fasta_bin_68O
NODE_5881_length_1291_cov_1.900485,contigs.fasta_bin_62K
NODE_5882_length_1290_cov_4.348988,contigs.fasta_bin_45D
NODE_5883_length_1290_cov_2.374899,contigs.fasta_bin_68O
NODE_5884_length_1290_cov_2.163563,contigs.fasta_bin_24D
NODE_5885_length_1290_cov_2.067206,contigs.fasta_bin_43C
NODE_5886_length_1290_cov_1.898785,contigs.fasta_bin_68O
NODE_5887_length_1289_cov_710.037277,contigs.fasta_bin_26D
NODE_5888_length_1289_cov_3.158023,contigs.fasta_bin_43C
NODE_5889_length_1289_cov_3.111021,contigs.fasta_bin_43C
NODE_5890_length_1289_cov_2.701783,contigs.fasta_bin_43C
NODE_5891_length_1289_cov_1.922204,contigs.fasta_bin_62K
NODE_5892_length_1288_cov_75.389294,contigs.fasta_bin_17C
NODE_5893_length_1288_cov_3.187348,contigs.fasta_bin_57D
NODE_5894_length_1288_cov_3.140308,contigs.fasta_bin_21A
NODE_5895_length_1288_cov_2.755880,contigs.fasta_bin_45D
NODE_5896_length_1288_cov_2.555556,contigs.fasta_bin_57D
NODE_5898_length_1288_cov_1.574209,contigs.fasta_bin_5D
NODE_5899_length_1287_cov_4.405844,contigs.fasta_bin_45D
NODE_5900_length_1287_cov_3.271916,contigs.fasta_bin_43C
NODE_5901_length_1287_cov_3.184253,contigs.fasta_bin_20
NODE_5902_length_1287_cov_2.986201,contigs.fasta_bin_54J
NODE_5903_length_1287_cov_2.480519,contigs.fasta_bin_60E
NODE_5904_length_1287_cov_2.417208,contigs.fasta_bin_62K
NODE_5905_length_1287_cov_1.474026,contigs.fasta_bin_60E
NODE_5906_length_1286_cov_2.462226,contigs.fasta_bin_36L
NODE_5907_length_1286_cov_1.858652,contigs.fasta_bin_20
NODE_5908_length_1285_cov_4.378862,contigs.fasta_bin_45D
NODE_5909_length_1285_cov_3.805691,contigs.fasta_bin_42I
NODE_5910_length_1285_cov_3.100813,contigs.fasta_bin_24D
NODE_5911_length_1285_cov_2.617073,contigs.fasta_bin_43C
NODE_5912_length_1284_cov_2.999186,contigs.fasta_bin_20
NODE_5913_length_1284_cov_2.554109,contigs.fasta_bin_62K
NODE_5914_length_1284_cov_1.905614,contigs.fasta_bin_14B
NODE_5915_length_1283_cov_399.694625,contigs.fasta_bin_24D
NODE_5916_length_1283_cov_3.030130,contigs.fasta_bin_60E
NODE_5917_length_1283_cov_2.723941,contigs.fasta_bin_54J
NODE_5918_length_1282_cov_8.635697,contigs.fasta_bin_63J
NODE_5919_length_1282_cov_6.647922,contigs.fasta_bin_30C
NODE_5920_length_1282_cov_6.256724,contigs.fasta_bin_41D
NODE_5921_length_1282_cov_4.041565,contigs.fasta_bin_54J
NODE_5922_length_1282_cov_3.933170,contigs.fasta_bin_45D
NODE_5923_length_1282_cov_3.362673,contigs.fasta_bin_56Q
NODE_5924_length_1282_cov_3.284434,contigs.fasta_bin_36L
NODE_5925_length_1282_cov_3.114914,contigs.fasta_bin_57D
NODE_5926_length_1282_cov_1.544417,contigs.fasta_bin_57D
NODE_5927_length_1282_cov_1.142624,contigs.fasta_bin_43C
NODE_5928_length_1281_cov_4.333605,contigs.fasta_bin_30C
NODE_5929_length_1281_cov_3.407830,contigs.fasta_bin_45D
NODE_5930_length_1281_cov_2.787113,contigs.fasta_bin_60E
NODE_5931_length_1281_cov_1.740620,contigs.fasta_bin_68O
NODE_5932_length_1281_cov_1.556281,contigs.fasta_bin_60E
NODE_5933_length_1280_cov_4.044898,contigs.fasta_bin_68O
NODE_5934_length_1280_cov_2.706122,contigs.fasta_bin_24D
NODE_5935_length_1280_cov_2.685714,contigs.fasta_bin_54J
NODE_5936_length_1280_cov_2.559184,contigs.fasta_bin_36L
NODE_5937_length_1280_cov_2.411429,contigs.fasta_bin_53F
NODE_5938_length_1280_cov_2.277551,contigs.fasta_bin_54J
NODE_5939_length_1279_cov_7.515523,contigs.fasta_bin_32B
NODE_5940_length_1279_cov_4.884804,contigs.fasta_bin_45D
NODE_5941_length_1279_cov_3.558824,contigs.fasta_bin_54J
NODE_5942_length_1279_cov_3.241830,contigs.fasta_bin_43C
NODE_5944_length_1278_cov_5.688471,contigs.fasta_bin_56Q
NODE_5945_length_1278_cov_3.556010,contigs.fasta_bin_56Q
NODE_5946_length_1278_cov_3.080131,contigs.fasta_bin_43C
NODE_5947_length_1278_cov_3.060507,contigs.fasta_bin_57D
NODE_5948_length_1278_cov_2.896975,contigs.fasta_bin_60E
NODE_5949_length_1278_cov_1.751431,contigs.fasta_bin_68O
NODE_5950_length_1278_cov_1.164350,contigs.fasta_bin_62K
NODE_5952_length_1277_cov_2.989362,contigs.fasta_bin_57D
NODE_5953_length_1277_cov_1.430442,contigs.fasta_bin_60E
NODE_5954_length_1276_cov_3.704341,contigs.fasta_bin_42I
NODE_5955_length_1276_cov_3.143325,contigs.fasta_bin_24D
NODE_5956_length_1276_cov_3.035217,contigs.fasta_bin_54J
NODE_5957_length_1276_cov_1.429156,contigs.fasta_bin_5D
NODE_5958_length_1275_cov_3.355738,contigs.fasta_bin_54J
NODE_5959_length_1275_cov_1.425410,contigs.fasta_bin_1A
NODE_5960_length_1274_cov_2.850697,contigs.fasta_bin_43C
NODE_5961_length_1274_cov_2.298605,contigs.fasta_bin_43C
NODE_5962_length_1274_cov_1.776046,contigs.fasta_bin_62K
NODE_5963_length_1274_cov_1.772765,contigs.fasta_bin_60E
NODE_5964_length_1273_cov_7.166667,contigs.fasta_bin_30C
NODE_5965_length_1273_cov_4.840722,contigs.fasta_bin_42I
NODE_5966_length_1273_cov_2.538588,contigs.fasta_bin_5D
NODE_5967_length_1273_cov_2.387521,contigs.fasta_bin_60E
NODE_5969_length_1272_cov_4.110107,contigs.fasta_bin_45D
NODE_5970_length_1272_cov_3.930156,contigs.fasta_bin_50B
NODE_5971_length_1272_cov_2.660641,contigs.fasta_bin_43C
NODE_5972_length_1272_cov_2.230896,contigs.fasta_bin_57D
NODE_5973_length_1272_cov_1.766639,contigs.fasta_bin_60E
NODE_5974_length_1272_cov_1.626952,contigs.fasta_bin_1A
NODE_5975_length_1272_cov_1.525062,contigs.fasta_bin_62K
NODE_5976_length_1271_cov_4.880757,contigs.fasta_bin_63J
NODE_5977_length_1271_cov_3.911184,contigs.fasta_bin_45D
NODE_5978_length_1271_cov_3.231086,contigs.fasta_bin_20
NODE_5979_length_1271_cov_3.092105,contigs.fasta_bin_60E
NODE_5980_length_1271_cov_3.067434,contigs.fasta_bin_60E
NODE_5981_length_1271_cov_2.766447,contigs.fasta_bin_60E
NODE_5982_length_1271_cov_2.149671,contigs.fasta_bin_62K
NODE_5983_length_1271_cov_1.870066,contigs.fasta_bin_68O
NODE_5984_length_1270_cov_2.970370,contigs.fasta_bin_24D
NODE_5985_length_1270_cov_2.551440,contigs.fasta_bin_43C
NODE_5986_length_1270_cov_2.429630,contigs.fasta_bin_24D
NODE_5987_length_1270_cov_2.377778,contigs.fasta_bin_60E
NODE_5988_length_1270_cov_2.375309,contigs.fasta_bin_5D
NODE_5989_length_1270_cov_1.980247,contigs.fasta_bin_57D
NODE_5990_length_1270_cov_1.414815,contigs.fasta_bin_60E
NODE_5991_length_1269_cov_3.904448,contigs.fasta_bin_42I
NODE_5992_length_1269_cov_1.948105,contigs.fasta_bin_1A
NODE_5993_length_1268_cov_3.126958,contigs.fasta_bin_36L
NODE_5994_length_1268_cov_2.572960,contigs.fasta_bin_60E
NODE_5995_length_1268_cov_2.317395,contigs.fasta_bin_60E
NODE_5996_length_1268_cov_1.833471,contigs.fasta_bin_43C
NODE_5997_length_1267_cov_2.820132,contigs.fasta_bin_43C
NODE_5998_length_1267_cov_2.764851,contigs.fasta_bin_60E
NODE_5999_length_1266_cov_2.440132,contigs.fasta_bin_57D
NODE_6001_length_1265_cov_2.863636,contigs.fasta_bin_56Q
NODE_6002_length_1265_cov_2.587603,contigs.fasta_bin_57D
NODE_6003_length_1265_cov_1.838017,contigs.fasta_bin_54J
NODE_6004_length_1265_cov_1.790083,contigs.fasta_bin_60E
NODE_6005_length_1264_cov_38.586435,contigs.fasta_bin_12G
NODE_6006_length_1264_cov_3.436725,contigs.fasta_bin_60E
NODE_6007_length_1264_cov_3.114971,contigs.fasta_bin_68O
NODE_6008_length_1264_cov_2.219189,contigs.fasta_bin_20
NODE_6009_length_1264_cov_2.161290,contigs.fasta_bin_60E
NODE_6010_length_1264_cov_2.020678,contigs.fasta_bin_43C
NODE_6011_length_1264_cov_1.956162,contigs.fasta_bin_68O
NODE_6012_length_1264_cov_1.551696,contigs.fasta_bin_43C
NODE_6013_length_1263_cov_2.829470,contigs.fasta_bin_60E
NODE_6014_length_1263_cov_2.368377,contigs.fasta_bin_62K
NODE_6015_length_1263_cov_1.817881,contigs.fasta_bin_62K
NODE_6016_length_1262_cov_4.219553,contigs.fasta_bin_45D
NODE_6017_length_1262_cov_4.199669,contigs.fasta_bin_20
NODE_6018_length_1261_cov_4.528192,contigs.fasta_bin_50B
NODE_6019_length_1261_cov_3.303483,contigs.fasta_bin_20
NODE_6021_length_1260_cov_2.239004,contigs.fasta_bin_57D
NODE_6022_length_1260_cov_1.896266,contigs.fasta_bin_62K
NODE_6023_length_1259_cov_2.928571,contigs.fasta_bin_60E
NODE_6024_length_1259_cov_2.509967,contigs.fasta_bin_68O
NODE_6025_length_1259_cov_1.735880,contigs.fasta_bin_60E
NODE_6027_length_1258_cov_2.856193,contigs.fasta_bin_60E
NODE_6028_length_1258_cov_2.623441,contigs.fasta_bin_43C
NODE_6029_length_1258_cov_2.586035,contigs.fasta_bin_43C
NODE_6030_length_1258_cov_2.320033,contigs.fasta_bin_60E
NODE_6031_length_1258_cov_2.135495,contigs.fasta_bin_56Q
NODE_6032_length_1257_cov_2.767055,contigs.fasta_bin_57D
NODE_6033_length_1257_cov_2.199667,contigs.fasta_bin_24D
NODE_6034_length_1257_cov_1.790349,contigs.fasta_bin_60E
NODE_6035_length_1257_cov_1.617304,contigs.fasta_bin_62K
NODE_6036_length_1256_cov_4.636969,contigs.fasta_bin_42I
NODE_6037_length_1256_cov_3.929226,contigs.fasta_bin_57D
NODE_6038_length_1256_cov_3.400500,contigs.fasta_bin_43C
NODE_6039_length_1256_cov_2.783514,contigs.fasta_bin_24D
NODE_6040_length_1256_cov_2.487927,contigs.fasta_bin_60E
NODE_6041_length_1256_cov_1.510408,contigs.fasta_bin_1A
NODE_6042_length_1256_cov_1.382182,contigs.fasta_bin_20
NODE_6043_length_1255_cov_3.600833,contigs.fasta_bin_57D
NODE_6044_length_1255_cov_2.322500,contigs.fasta_bin_62K
NODE_6045_length_1254_cov_3.814846,contigs.fasta_bin_42I
NODE_6046_length_1254_cov_3.316931,contigs.fasta_bin_42I
NODE_6048_length_1254_cov_2.839867,contigs.fasta_bin_57D
NODE_6049_length_1254_cov_2.445371,contigs.fasta_bin_43C
NODE_6050_length_1254_cov_2.350292,contigs.fasta_bin_60E
NODE_6051_length_1254_cov_1.786489,contigs.fasta_bin_68O
NODE_6053_length_1253_cov_5.676127,contigs.fasta_bin_48F
NODE_6054_length_1253_cov_3.691152,contigs.fasta_bin_42I
NODE_6055_length_1253_cov_3.561770,contigs.fasta_bin_57D
NODE_6056_length_1253_cov_3.269616,contigs.fasta_bin_68O
NODE_6057_length_1253_cov_3.176962,contigs.fasta_bin_35A
NODE_6058_length_1253_cov_2.831386,contigs.fasta_bin_24D
NODE_6059_length_1253_cov_2.627713,contigs.fasta_bin_62K
NODE_6060_length_1253_cov_2.264608,contigs.fasta_bin_20
NODE_6061_length_1253_cov_1.142738,contigs.fasta_bin_62K
NODE_6062_length_1252_cov_2.997494,contigs.fasta_bin_43C
NODE_6063_length_1252_cov_2.413534,contigs.fasta_bin_24D
NODE_6064_length_1252_cov_1.412698,contigs.fasta_bin_62K
NODE_6065_length_1251_cov_11.779264,contigs.fasta_bin_14B
NODE_6066_length_1251_cov_2.970736,contigs.fasta_bin_54J
NODE_6067_length_1251_cov_2.191472,contigs.fasta_bin_60E
NODE_6068_length_1251_cov_1.711538,contigs.fasta_bin_68O
NODE_6069_length_1251_cov_1.422241,contigs.fasta_bin_68O
NODE_6070_length_1250_cov_13.065272,contigs.fasta_bin_20
NODE_6071_length_1250_cov_3.580753,contigs.fasta_bin_57D
NODE_6072_length_1250_cov_1.834310,contigs.fasta_bin_62K
NODE_6073_length_1250_cov_1.682845,contigs.fasta_bin_60E
NODE_6074_length_1250_cov_1.337238,contigs.fasta_bin_36L
NODE_6075_length_1250_cov_1.092887,contigs.fasta_bin_1A
NODE_6076_length_1249_cov_4.050251,contigs.fasta_bin_24D
NODE_6077_length_1249_cov_3.706030,contigs.fasta_bin_54J
NODE_6078_length_1249_cov_2.754606,contigs.fasta_bin_68O
NODE_6079_length_1249_cov_2.000000,contigs.fasta_bin_68O
NODE_6080_length_1249_cov_1.908710,contigs.fasta_bin_60E
NODE_6081_length_1249_cov_1.846734,contigs.fasta_bin_57D
NODE_6082_length_1249_cov_1.724456,contigs.fasta_bin_62K
NODE_6084_length_1248_cov_5.661358,contigs.fasta_bin_42I
NODE_6085_length_1248_cov_3.170997,contigs.fasta_bin_20
NODE_6086_length_1248_cov_3.031852,contigs.fasta_bin_41D
NODE_6087_length_1248_cov_2.687343,contigs.fasta_bin_62K
NODE_6089_length_1248_cov_2.418273,contigs.fasta_bin_68O
NODE_6090_length_1247_cov_3.689597,contigs.fasta_bin_54J
NODE_6091_length_1247_cov_2.774329,contigs.fasta_bin_62K
NODE_6092_length_1247_cov_2.769295,contigs.fasta_bin_57D
NODE_6093_length_1247_cov_2.452181,contigs.fasta_bin_57D
NODE_6094_length_1247_cov_2.084732,contigs.fasta_bin_43C
NODE_6095_length_1247_cov_1.825503,contigs.fasta_bin_54J
NODE_6096_length_1246_cov_5.823678,contigs.fasta_bin_41D
NODE_6097_length_1246_cov_2.988245,contigs.fasta_bin_57D
NODE_6098_length_1246_cov_1.578505,contigs.fasta_bin_60E
NODE_6099_length_1246_cov_1.171285,contigs.fasta_bin_68O
NODE_6100_length_1245_cov_4.298319,contigs.fasta_bin_45D
NODE_6101_length_1245_cov_3.860504,contigs.fasta_bin_57D
NODE_6102_length_1245_cov_3.591597,contigs.fasta_bin_29C
